Ciudades,Rutas,PesoMaximo,Nanosegundos
19,22,20,9708
19,22,21,9708
19,22,22,9708
19,22,23,9708
19,22,24,9708
19,22,25,9708
19,22,26,9708
19,22,27,9708
19,22,28,9708
19,22,29,9708
19,22,30,9708
19,22,31,9708
19,22,32,9708
19,22,33,9708
19,22,34,9708
19,22,35,9708
19,22,36,9708
19,22,37,9708
19,22,38,9708
19,22,39,9708
19,22,40,9708
19,22,41,9708
19,22,42,9708
19,22,43,9708
19,22,44,9708
19,22,45,9708
19,22,46,9708
19,22,47,9708
19,22,48,9708
19,22,49,9708
19,22,50,9708
19,22,51,9708
19,22,52,9708
19,22,53,9708
19,22,54,9708
19,22,55,9708
19,22,56,9708
19,22,57,9708
19,22,58,9708
19,22,59,9708
19,22,60,9708
19,22,61,9708
19,22,62,9708
19,22,63,9708
19,22,64,9708
19,22,65,9708
19,22,66,9708
19,22,67,9708
19,22,68,9708
19,22,69,9708
19,22,70,9708
19,22,71,9708
19,22,72,9708
19,22,73,9708
19,22,74,9708
19,22,75,9708
19,22,76,9708
19,22,77,9708
19,22,78,9708
19,22,79,9708
19,22,80,9708
19,22,81,9708
19,22,82,9708
19,22,83,9708
19,22,84,9708
19,22,85,9708
19,22,86,9708
19,22,87,9708
19,22,88,9708
19,22,89,9708
19,22,90,9708
19,22,91,9708
19,22,92,9708
19,22,93,9708
19,22,94,9708
19,22,95,9708
19,22,96,9708
19,22,97,9708
19,22,98,9708
19,22,99,9708
19,22,100,9708
19,23,0,8520
19,23,1,8520
19,23,2,8520
19,23,3,8520
19,23,4,8520
19,23,5,8520
19,23,6,8520
19,23,7,8520
19,23,8,8520
19,23,9,8520
19,23,10,8520
19,23,11,8520
19,23,12,8520
19,23,13,8520
19,23,14,8520
19,23,15,8520
19,23,16,8520
19,23,17,8520
19,23,18,8520
19,23,19,8520
19,23,20,8520
19,23,21,8520
19,23,22,8520
19,23,23,8520
19,23,24,8520
19,23,25,8520
19,23,26,8520
19,23,27,8520
19,23,28,8520
19,23,29,8520
19,23,30,8520
19,23,31,8520
19,23,32,8520
19,23,33,8520
19,23,34,8520
19,23,35,8520
19,23,36,8520
19,23,37,8520
19,23,38,8520
19,23,39,8520
19,23,40,8520
19,23,41,8520
19,23,42,8520
19,23,43,8520
19,23,44,8520
19,23,45,8520
19,23,46,8520
19,23,47,8520
19,23,48,8520
19,23,49,8520
19,23,50,8520
19,23,51,8520
19,23,52,8520
19,23,53,8520
19,23,54,8520
19,23,55,8520
19,23,56,8520
19,23,57,8520
19,23,58,8520
19,23,59,8520
19,23,60,8520
19,23,61,8520
19,23,62,8520
19,23,63,8520
19,23,64,8520
19,23,65,8520
19,23,66,8520
19,23,67,8520
19,23,68,8520
19,23,69,8520
19,23,70,8520
19,23,71,8520
19,23,72,8520
19,23,73,8520
19,23,74,8520
19,23,75,8520
19,23,76,8520
19,23,77,8520
19,23,78,8520
19,23,79,8520
19,23,80,8520
19,23,81,8520
19,23,82,8520
19,23,83,8520
19,23,84,8520
19,23,85,8520
19,23,86,8520
19,23,87,8520
19,23,88,8520
19,23,89,8520
19,23,90,8520
19,23,91,8520
19,23,92,8520
19,23,93,8520
19,23,94,8520
19,23,95,8520
19,23,96,8520
19,23,97,8520
19,23,98,8520
19,23,99,8520
19,23,100,8520
19,24,0,15993
19,24,1,15993
19,24,2,15993
19,24,3,15993
19,24,4,15993
19,24,5,15993
19,24,6,15993
19,24,7,15993
19,24,8,15993
19,24,9,15993
19,24,10,15993
19,24,11,15993
19,24,12,15993
19,24,13,15993
19,24,14,15993
19,24,15,15993
19,24,16,15993
19,24,17,15993
19,24,18,15993
19,24,19,15993
19,24,20,15993
19,24,21,15993
19,24,22,15993
19,24,23,15993
19,24,24,15993
19,24,25,15993
19,24,26,15993
19,24,27,15993
19,24,28,15993
19,24,29,15993
19,24,30,15993
19,24,31,15993
19,24,32,15993
19,24,33,15993
19,24,34,15993
19,24,35,15993
19,24,36,15993
19,24,37,15993
19,24,38,15993
19,24,39,15993
19,24,40,15993
19,24,41,15993
19,24,42,15993
19,24,43,15993
19,24,44,15993
19,24,45,15993
19,24,46,15993
19,24,47,15993
19,24,48,15993
19,24,49,15993
19,24,50,15993
19,24,51,15993
19,24,52,15993
19,24,53,15993
19,24,54,15993
19,24,55,15993
19,24,56,15993
19,24,57,15993
19,24,58,15993
19,24,59,15993
19,24,60,15993
19,24,61,15993
19,24,62,15993
19,24,63,15993
19,24,64,15993
19,24,65,15993
19,24,66,15993
19,24,67,15993
19,24,68,15993
19,24,69,15993
19,24,70,15993
19,24,71,15993
19,24,72,15993
19,24,73,15993
19,24,74,15993
19,24,75,15993
19,24,76,15993
19,24,77,15993
19,24,78,15993
19,24,79,15993
19,24,80,15993
19,24,81,15993
19,24,82,15993
19,24,83,15993
19,24,84,15993
19,24,85,15993
19,24,86,15993
19,24,87,15993
19,24,88,15993
19,24,89,15993
19,24,90,15993
19,24,91,15993
19,24,92,15993
19,24,93,15993
19,24,94,15993
19,24,95,15993
19,24,96,15993
19,24,97,15993
19,24,98,15993
19,24,99,15993
19,24,100,15993
19,25,0,12781
19,25,1,12781
19,25,2,12781
19,25,3,12781
19,25,4,12781
19,25,5,12781
19,25,6,12781
19,25,7,12781
19,25,8,12781
19,25,9,12781
19,25,10,12781
19,25,11,12781
19,25,12,12781
19,25,13,12781
19,25,14,12781
19,25,15,12781
19,25,16,12781
19,25,17,12781
19,25,18,12781
19,25,19,12781
19,25,20,12781
19,25,21,12781
19,25,22,12781
19,25,23,12781
19,25,24,12781
19,25,25,12781
19,25,26,12781
19,25,27,12781
19,25,28,12781
19,25,29,12781
19,25,30,12781
19,25,31,12781
19,25,32,12781
19,25,33,12781
19,25,34,12781
19,25,35,12781
19,25,36,12781
19,25,37,12781
19,25,38,12781
19,25,39,12781
19,25,40,12781
19,25,41,12781
19,25,42,12781
19,25,43,12781
19,25,44,12781
19,25,45,12781
19,25,46,12781
19,25,47,12781
19,25,48,12781
19,25,49,12781
19,25,50,12781
19,25,51,12781
19,25,52,12781
19,25,53,12781
19,25,54,12781
19,25,55,12781
19,25,56,12781
19,25,57,12781
19,25,58,12781
19,25,59,12781
19,25,60,12781
19,25,61,12781
19,25,62,12781
19,25,63,12781
19,25,64,12781
19,25,65,12781
19,25,66,12781
19,25,67,12781
19,25,68,12781
19,25,69,12781
19,25,70,12781
19,25,71,12781
19,25,72,12781
19,25,73,12781
19,25,74,12781
19,25,75,12781
19,25,76,12781
19,25,77,12781
19,25,78,12781
19,25,79,12781
19,25,80,12781
19,25,81,12781
19,25,82,12781
19,25,83,12781
19,25,84,12781
19,25,85,12781
19,25,86,12781
19,25,87,12781
19,25,88,12781
19,25,89,12781
19,25,90,12781
19,25,91,12781
19,25,92,12781
19,25,93,12781
19,25,94,12781
19,25,95,12781
19,25,96,12781
19,25,97,12781
19,25,98,12781
19,25,99,12781
19,25,100,12781
19,26,0,8660
19,26,1,8660
19,26,2,8660
19,26,3,8660
19,26,4,8660
19,26,5,8660
19,26,6,8660
19,26,7,8660
19,26,8,8660
19,26,9,8660
19,26,10,8660
19,26,11,8660
19,26,12,8660
19,26,13,8660
19,26,14,8660
19,26,15,8660
19,26,16,8660
19,26,17,8660
19,26,18,8660
19,26,19,8660
19,26,20,8660
19,26,21,8660
19,26,22,8660
19,26,23,8660
19,26,24,8660
19,26,25,8660
19,26,26,8660
19,26,27,8660
19,26,28,8660
19,26,29,8660
19,26,30,8660
19,26,31,8660
19,26,32,8660
19,26,33,8660
19,26,34,8660
19,26,35,8660
19,26,36,8660
19,26,37,8660
19,26,38,8660
19,26,39,8660
19,26,40,8660
19,26,41,8660
19,26,42,8660
19,26,43,8660
19,26,44,8660
19,26,45,8660
19,26,46,8660
19,26,47,8660
19,26,48,8660
19,26,49,8660
19,26,50,8660
19,26,51,8660
19,26,52,8660
19,26,53,8660
19,26,54,8660
19,26,55,8660
19,26,56,8660
19,26,57,8660
19,26,58,8660
19,26,59,8660
19,26,60,8660
19,26,61,8660
19,26,62,8660
19,26,63,8660
19,26,64,8660
19,26,65,8660
19,26,66,8660
19,26,67,8660
19,26,68,8660
19,26,69,8660
19,26,70,8660
19,26,71,8660
19,26,72,8660
19,26,73,8660
19,26,74,8660
19,26,75,8660
19,26,76,8660
19,26,77,8660
19,26,78,8660
19,26,79,8660
19,26,80,8660
19,26,81,8660
19,26,82,8660
19,26,83,8660
19,26,84,8660
19,26,85,8660
19,26,86,8660
19,26,87,8660
19,26,88,8660
19,26,89,8660
19,26,90,8660
19,26,91,8660
19,26,92,8660
19,26,93,8660
19,26,94,8660
19,26,95,8660
19,26,96,8660
19,26,97,8660
19,26,98,8660
19,26,99,8660
19,26,100,8660
19,27,0,16343
19,27,1,16343
19,27,2,16343
19,27,3,16343
19,27,4,16343
19,27,5,16343
19,27,6,16343
19,27,7,16343
19,27,8,16343
19,27,9,16343
19,27,10,16343
19,27,11,16343
19,27,12,16343
19,27,13,16343
19,27,14,16343
19,27,15,16343
19,27,16,16343
19,27,17,16343
19,27,18,16343
19,27,19,16343
19,27,20,16343
19,27,21,16343
19,27,22,16343
19,27,23,16343
19,27,24,16343
19,27,25,16343
19,27,26,16343
19,27,27,16343
19,27,28,16343
19,27,29,16343
19,27,30,16343
19,27,31,16343
19,27,32,16343
19,27,33,16343
19,27,34,16343
19,27,35,16343
19,27,36,16343
19,27,37,16343
19,27,38,16343
19,27,39,16343
19,27,40,16343
19,27,41,16343
19,27,42,16343
19,27,43,16343
19,27,44,16343
19,27,45,16343
19,27,46,16343
19,27,47,16343
19,27,48,16343
19,27,49,16343
19,27,50,16343
19,27,51,16343
19,27,52,16343
19,27,53,16343
19,27,54,16343
19,27,55,16343
19,27,56,16343
19,27,57,16343
19,27,58,16343
19,27,59,16343
19,27,60,16343
19,27,61,16343
19,27,62,16343
19,27,63,16343
19,27,64,16343
19,27,65,16343
19,27,66,16343
19,27,67,16343
19,27,68,16343
19,27,69,16343
19,27,70,16343
19,27,71,16343
19,27,72,16343
19,27,73,16343
19,27,74,16343
19,27,75,16343
19,27,76,16343
19,27,77,16343
19,27,78,16343
19,27,79,16343
19,27,80,16343
19,27,81,16343
19,27,82,16343
19,27,83,16343
19,27,84,16343
19,27,85,16343
19,27,86,16343
19,27,87,16343
19,27,88,16343
19,27,89,16343
19,27,90,16343
19,27,91,16343
19,27,92,16343
19,27,93,16343
19,27,94,16343
19,27,95,16343
19,27,96,16343
19,27,97,16343
19,27,98,16343
19,27,99,16343
19,27,100,16343
19,28,0,16832
19,28,1,16832
19,28,2,16832
19,28,3,16832
19,28,4,16832
19,28,5,16832
19,28,6,16832
19,28,7,16832
19,28,8,16832
19,28,9,16832
19,28,10,16832
19,28,11,16832
19,28,12,16832
19,28,13,16832
19,28,14,16832
19,28,15,16832
19,28,16,16832
19,28,17,16832
19,28,18,16832
19,28,19,16832
19,28,20,16832
19,28,21,16832
19,28,22,16832
19,28,23,16832
19,28,24,16832
19,28,25,16832
19,28,26,16832
19,28,27,16832
19,28,28,16832
19,28,29,16832
19,28,30,16832
19,28,31,16832
19,28,32,16832
19,28,33,16832
19,28,34,16832
19,28,35,16832
19,28,36,16832
19,28,37,16832
19,28,38,16832
19,28,39,16832
19,28,40,16832
19,28,41,16832
19,28,42,16832
19,28,43,16832
19,28,44,16832
19,28,45,16832
19,28,46,16832
19,28,47,16832
19,28,48,16832
19,28,49,16832
19,28,50,16832
19,28,51,16832
19,28,52,16832
19,28,53,16832
19,28,54,16832
19,28,55,16832
19,28,56,16832
19,28,57,16832
19,28,58,16832
19,28,59,16832
19,28,60,16832
19,28,61,16832
19,28,62,16832
19,28,63,16832
19,28,64,16832
19,28,65,16832
19,28,66,16832
19,28,67,16832
19,28,68,16832
19,28,69,16832
19,28,70,16832
19,28,71,16832
19,28,72,16832
19,28,73,16832
19,28,74,16832
19,28,75,16832
19,28,76,16832
19,28,77,16832
19,28,78,16832
19,28,79,16832
19,28,80,16832
19,28,81,16832
19,28,82,16832
19,28,83,16832
19,28,84,16832
19,28,85,16832
19,28,86,16832
19,28,87,16832
19,28,88,16832
19,28,89,16832
19,28,90,16832
19,28,91,16832
19,28,92,16832
19,28,93,16832
19,28,94,16832
19,28,95,16832
19,28,96,16832
19,28,97,16832
19,28,98,16832
19,28,99,16832
19,28,100,16832
19,29,0,10685
19,29,1,10685
19,29,2,10685
19,29,3,10685
19,29,4,10685
19,29,5,10685
19,29,6,10685
19,29,7,10685
19,29,8,10685
19,29,9,10685
19,29,10,10685
19,29,11,10685
19,29,12,10685
19,29,13,10685
19,29,14,10685
19,29,15,10685
19,29,16,10685
19,29,17,10685
19,29,18,10685
19,29,19,10685
19,29,20,10685
19,29,21,10685
19,29,22,10685
19,29,23,10685
19,29,24,10685
19,29,25,10685
19,29,26,10685
19,29,27,10685
19,29,28,10685
19,29,29,10685
19,29,30,10685
19,29,31,10685
19,29,32,10685
19,29,33,10685
19,29,34,10685
19,29,35,10685
19,29,36,10685
19,29,37,10685
19,29,38,10685
19,29,39,10685
19,29,40,10685
19,29,41,10685
19,29,42,10685
19,29,43,10685
19,29,44,10685
19,29,45,10685
19,29,46,10685
19,29,47,10685
19,29,48,10685
19,29,49,10685
19,29,50,10685
19,29,51,10685
19,29,52,10685
19,29,53,10685
19,29,54,10685
19,29,55,10685
19,29,56,10685
19,29,57,10685
19,29,58,10685
19,29,59,10685
19,29,60,10685
19,29,61,10685
19,29,62,10685
19,29,63,10685
19,29,64,10685
19,29,65,10685
19,29,66,10685
19,29,67,10685
19,29,68,10685
19,29,69,10685
19,29,70,10685
19,29,71,10685
19,29,72,10685
19,29,73,10685
19,29,74,10685
19,29,75,10685
19,29,76,10685
19,29,77,10685
19,29,78,10685
19,29,79,10685
19,29,80,10685
19,29,81,10685
19,29,82,10685
19,29,83,10685
19,29,84,10685
19,29,85,10685
19,29,86,10685
19,29,87,10685
19,29,88,10685
19,29,89,10685
19,29,90,10685
19,29,91,10685
19,29,92,10685
19,29,93,10685
19,29,94,10685
19,29,95,10685
19,29,96,10685
19,29,97,10685
19,29,98,10685
19,29,99,10685
19,29,100,10685
19,30,0,18019
19,30,1,18019
19,30,2,18019
19,30,3,18019
19,30,4,18019
19,30,5,18019
19,30,6,18019
19,30,7,18019
19,30,8,18019
19,30,9,18019
19,30,10,18019
19,30,11,18019
19,30,12,18019
19,30,13,18019
19,30,14,18019
19,30,15,18019
19,30,16,18019
19,30,17,18019
19,30,18,18019
19,30,19,18019
19,30,20,18019
19,30,21,18019
19,30,22,18019
19,30,23,18019
19,30,24,18019
19,30,25,18019
19,30,26,18019
19,30,27,18019
19,30,28,18019
19,30,29,18019
19,30,30,18019
19,30,31,18019
19,30,32,18019
19,30,33,18019
19,30,34,18019
19,30,35,18019
19,30,36,18019
19,30,37,18019
19,30,38,18019
19,30,39,18019
19,30,40,18019
19,30,41,18019
19,30,42,18019
19,30,43,18019
19,30,44,18019
19,30,45,18019
19,30,46,18019
19,30,47,18019
19,30,48,18019
19,30,49,18019
19,30,50,18019
19,30,51,18019
19,30,52,18019
19,30,53,18019
19,30,54,18019
19,30,55,18019
19,30,56,18019
19,30,57,18019
19,30,58,18019
19,30,59,18019
19,30,60,18019
19,30,61,18019
19,30,62,18019
19,30,63,18019
19,30,64,18019
19,30,65,18019
19,30,66,18019
19,30,67,18019
19,30,68,18019
19,30,69,18019
19,30,70,18019
19,30,71,18019
19,30,72,18019
19,30,73,18019
19,30,74,18019
19,30,75,18019
19,30,76,18019
19,30,77,18019
19,30,78,18019
19,30,79,18019
19,30,80,18019
19,30,81,18019
19,30,82,18019
19,30,83,18019
19,30,84,18019
19,30,85,18019
19,30,86,18019
19,30,87,18019
19,30,88,18019
19,30,89,18019
19,30,90,18019
19,30,91,18019
19,30,92,18019
19,30,93,18019
19,30,94,18019
19,30,95,18019
19,30,96,18019
19,30,97,18019
19,30,98,18019
19,30,99,18019
19,30,100,18019
20,20,0,9918
20,20,1,9918
20,20,2,9918
20,20,3,9918
20,20,4,9918
20,20,5,9918
20,20,6,9918
20,20,7,9918
20,20,8,9918
20,20,9,9918
20,20,10,9918
20,20,11,9918
20,20,12,9918
20,20,13,9918
20,20,14,9918
20,20,15,9918
20,20,16,9918
20,20,17,9918
20,20,18,9918
20,20,19,9918
20,20,20,9918
20,20,21,9918
20,20,22,9918
20,20,23,9918
20,20,24,9918
20,20,25,9918
20,20,26,9918
20,20,27,9918
20,20,28,9918
20,20,29,9918
20,20,30,9918
20,20,31,9918
20,20,32,9918
20,20,33,9918
20,20,34,9918
20,20,35,9918
20,20,36,9918
20,20,37,9918
20,20,38,9918
20,20,39,9918
20,20,40,9918
20,20,41,9918
20,20,42,9918
20,20,43,9918
20,20,44,9918
20,20,45,9918
20,20,46,9918
20,20,47,9918
20,20,48,9918
20,20,49,9918
20,20,50,9918
20,20,51,9918
20,20,52,9918
20,20,53,9918
20,20,54,9918
20,20,55,9918
20,20,56,9918
20,20,57,9918
20,20,58,9918
20,20,59,9918
20,20,60,9918
20,20,61,9918
20,20,62,9918
20,20,63,9918
20,20,64,9918
20,20,65,9918
20,20,66,9918
20,20,67,9918
20,20,68,9918
20,20,69,9918
20,20,70,9918
20,20,71,9918
20,20,72,9918
20,20,73,9918
20,20,74,9918
20,20,75,9918
20,20,76,9918
20,20,77,9918
20,20,78,9918
20,20,79,9918
20,20,80,9918
20,20,81,9918
20,20,82,9918
20,20,83,9918
20,20,84,9918
20,20,85,9918
20,20,86,9918
20,20,87,9918
20,20,88,9918
20,20,89,9918
20,20,90,9918
20,20,91,9918
20,20,92,9918
20,20,93,9918
20,20,94,9918
20,20,95,9918
20,20,96,9918
20,20,97,9918
20,20,98,9918
20,20,99,9918
20,20,100,9918
20,21,0,9010
20,21,1,9010
20,21,2,9010
20,21,3,9010
20,21,4,9010
20,21,5,9010
20,21,6,9010
20,21,7,9010
20,21,8,9010
20,21,9,9010
20,21,10,9010
20,21,11,9010
20,21,12,9010
20,21,13,9010
20,21,14,9010
20,21,15,9010
20,21,16,9010
20,21,17,9010
20,21,18,9010
20,21,19,9010
20,21,20,9010
20,21,21,9010
20,21,22,9010
20,21,23,9010
20,21,24,9010
20,21,25,9010
20,21,26,9010
20,21,27,9010
20,21,28,9010
20,21,29,9010
20,21,30,9010
20,21,31,9010
20,21,32,9010
20,21,33,9010
20,21,34,9010
20,21,35,9010
20,21,36,9010
20,21,37,9010
20,21,38,9010
20,21,39,9010
20,21,40,9010
20,21,41,9010
20,21,42,9010
20,21,43,9010
20,21,44,9010
20,21,45,9010
20,21,46,9010
20,21,47,9010
20,21,48,9010
20,21,49,9010
20,21,50,9010
20,21,51,9010
20,21,52,9010
20,21,53,9010
20,21,54,9010
20,21,55,9010
20,21,56,9010
20,21,57,9010
20,21,58,9010
20,21,59,9010
20,21,60,9010
20,21,61,9010
20,21,62,9010
20,21,63,9010
20,21,64,9010
20,21,65,9010
20,21,66,9010
20,21,67,9010
20,21,68,9010
20,21,69,9010
20,21,70,9010
20,21,71,9010
20,21,72,9010
20,21,73,9010
20,21,74,9010
20,21,75,9010
20,21,76,9010
20,21,77,9010
20,21,78,9010
20,21,79,9010
20,21,80,9010
20,21,81,9010
20,21,82,9010
20,21,83,9010
20,21,84,9010
20,21,85,9010
20,21,86,9010
20,21,87,9010
20,21,88,9010
20,21,89,9010
20,21,90,9010
20,21,91,9010
20,21,92,9010
20,21,93,9010
20,21,94,9010
20,21,95,9010
20,21,96,9010
20,21,97,9010
20,21,98,9010
20,21,99,9010
20,21,100,9010
20,22,0,9149
20,22,1,9149
20,22,2,9149
20,22,3,9149
20,22,4,9149
20,22,5,9149
20,22,6,9149
20,22,7,9149
20,22,8,9149
20,22,9,9149
20,22,10,9149
20,22,11,9149
20,22,12,9149
20,22,13,9149
20,22,14,9149
20,22,15,9149
20,22,16,9149
20,22,17,9149
20,22,18,9149
20,22,19,9149
20,22,20,9149
20,22,21,9149
20,22,22,9149
20,22,23,9149
20,22,24,9149
20,22,25,9149
20,22,26,9149
20,22,27,9149
20,22,28,9149
20,22,29,9149
20,22,30,9149
20,22,31,9149
20,22,32,9149
20,22,33,9149
20,22,34,9149
20,22,35,9149
20,22,36,9149
20,22,37,9149
20,22,38,9149
20,22,39,9149
20,22,40,9149
20,22,41,9149
20,22,42,9149
20,22,43,9149
20,22,44,9149
20,22,45,9149
20,22,46,9149
20,22,47,9149
20,22,48,9149
20,22,49,9149
20,22,50,9149
20,22,51,9149
20,22,52,9149
20,22,53,9149
20,22,54,9149
20,22,55,9149
20,22,56,9149
20,22,57,9149
20,22,58,9149
20,22,59,9149
20,22,60,9149
20,22,61,9149
20,22,62,9149
20,22,63,9149
20,22,64,9149
20,22,65,9149
20,22,66,9149
20,22,67,9149
20,22,68,9149
20,22,69,9149
20,22,70,9149
20,22,71,9149
20,22,72,9149
20,22,73,9149
20,22,74,9149
20,22,75,9149
20,22,76,9149
20,22,77,9149
20,22,78,9149
20,22,79,9149
20,22,80,9149
20,22,81,9149
20,22,82,9149
20,22,83,9149
20,22,84,9149
20,22,85,9149
20,22,86,9149
20,22,87,9149
20,22,88,9149
20,22,89,9149
20,22,90,9149
20,22,91,9149
20,22,92,9149
20,22,93,9149
20,22,94,9149
20,22,95,9149
20,22,96,9149
20,22,97,9149
20,22,98,9149
20,22,99,9149
20,22,100,9149
20,23,0,8032
20,23,1,8032
20,23,2,8032
20,23,3,8032
20,23,4,8032
20,23,5,8032
20,23,6,8032
20,23,7,8032
20,23,8,8032
20,23,9,8032
20,23,10,8032
20,23,11,8032
20,23,12,8032
20,23,13,8032
20,23,14,8032
20,23,15,8032
20,23,16,8032
20,23,17,8032
20,23,18,8032
20,23,19,8032
20,23,20,8032
20,23,21,8032
20,23,22,8032
20,23,23,8032
20,23,24,8032
20,23,25,8032
20,23,26,8032
20,23,27,8032
20,23,28,8032
20,23,29,8032
20,23,30,8032
20,23,31,8032
20,23,32,8032
20,23,33,8032
20,23,34,8032
20,23,35,8032
20,23,36,8032
20,23,37,8032
20,23,38,8032
20,23,39,8032
20,23,40,8032
20,23,41,8032
20,23,42,8032
20,23,43,8032
20,23,44,8032
20,23,45,8032
20,23,46,8032
20,23,47,8032
20,23,48,8032
20,23,49,8032
20,23,50,8032
20,23,51,8032
20,23,52,8032
20,23,53,8032
20,23,54,8032
20,23,55,8032
20,23,56,8032
20,23,57,8032
20,23,58,8032
20,23,59,8032
20,23,60,8032
20,23,61,8032
20,23,62,8032
20,23,63,8032
20,23,64,8032
20,23,65,8032
20,23,66,8032
20,23,67,8032
20,23,68,8032
20,23,69,8032
20,23,70,8032
20,23,71,8032
20,23,72,8032
20,23,73,8032
20,23,74,8032
20,23,75,8032
20,23,76,8032
20,23,77,8032
20,23,78,8032
20,23,79,8032
20,23,80,8032
20,23,81,8032
20,23,82,8032
20,23,83,8032
20,23,84,8032
20,23,85,8032
20,23,86,8032
20,23,87,8032
20,23,88,8032
20,23,89,8032
20,23,90,8032
20,23,91,8032
20,23,92,8032
20,23,93,8032
20,23,94,8032
20,23,95,8032
20,23,96,8032
20,23,97,8032
20,23,98,8032
20,23,99,8032
20,23,100,8032
20,24,0,13968
20,24,1,13968
20,24,2,13968
20,24,3,13968
20,24,4,13968
20,24,5,13968
20,24,6,13968
20,24,7,13968
20,24,8,13968
20,24,9,13968
20,24,10,13968
20,24,11,13968
20,24,12,13968
20,24,13,13968
20,24,14,13968
20,24,15,13968
20,24,16,13968
20,24,17,13968
20,24,18,13968
20,24,19,13968
20,24,20,13968
20,24,21,13968
20,24,22,13968
20,24,23,13968
20,24,24,13968
20,24,25,13968
20,24,26,13968
20,24,27,13968
20,24,28,13968
20,24,29,13968
20,24,30,13968
20,24,31,13968
20,24,32,13968
20,24,33,13968
20,24,34,13968
20,24,35,13968
20,24,36,13968
20,24,37,13968
20,24,38,13968
20,24,39,13968
20,24,40,13968
20,24,41,13968
20,24,42,13968
20,24,43,13968
20,24,44,13968
20,24,45,13968
20,24,46,13968
20,24,47,13968
20,24,48,13968
20,24,49,13968
20,24,50,13968
20,24,51,13968
20,24,52,13968
20,24,53,13968
20,24,54,13968
20,24,55,13968
20,24,56,13968
20,24,57,13968
20,24,58,13968
20,24,59,13968
20,24,60,13968
20,24,61,13968
20,24,62,13968
20,24,63,13968
20,24,64,13968
20,24,65,13968
20,24,66,13968
20,24,67,13968
20,24,68,13968
20,24,69,13968
20,24,70,13968
20,24,71,13968
20,24,72,13968
20,24,73,13968
20,24,74,13968
20,24,75,13968
20,24,76,13968
20,24,77,13968
20,24,78,13968
20,24,79,13968
20,24,80,13968
20,24,81,13968
20,24,82,13968
20,24,83,13968
20,24,84,13968
20,24,85,13968
20,24,86,13968
20,24,87,13968
20,24,88,13968
20,24,89,13968
20,24,90,13968
20,24,91,13968
20,24,92,13968
20,24,93,13968
20,24,94,13968
20,24,95,13968
20,24,96,13968
20,24,97,13968
20,24,98,13968
20,24,99,13968
20,24,100,13968
20,25,0,10476
20,25,1,10476
20,25,2,10476
20,25,3,10476
20,25,4,10476
20,25,5,10476
20,25,6,10476
20,25,7,10476
20,25,8,10476
20,25,9,10476
20,25,10,10476
20,25,11,10476
20,25,12,10476
20,25,13,10476
20,25,14,10476
20,25,15,10476
20,25,16,10476
20,25,17,10476
20,25,18,10476
20,25,19,10476
20,25,20,10476
20,25,21,10476
20,25,22,10476
20,25,23,10476
20,25,24,10476
20,25,25,10476
20,25,26,10476
20,25,27,10476
20,25,28,10476
20,25,29,10476
20,25,30,10476
20,25,31,10476
20,25,32,10476
20,25,33,10476
20,25,34,10476
20,25,35,10476
20,25,36,10476
20,25,37,10476
20,25,38,10476
20,25,39,10476
20,25,40,10476
20,25,41,10476
20,25,42,10476
20,25,43,10476
20,25,44,10476
20,25,45,10476
20,25,46,10476
20,25,47,10476
20,25,48,10476
20,25,49,10476
20,25,50,10476
20,25,51,10476
20,25,52,10476
20,25,53,10476
20,25,54,10476
20,25,55,10476
20,25,56,10476
20,25,57,10476
20,25,58,10476
20,25,59,10476
20,25,60,10476
20,25,61,10476
20,25,62,10476
20,25,63,10476
20,25,64,10476
20,25,65,10476
20,25,66,10476
20,25,67,10476
20,25,68,10476
20,25,69,10476
20,25,70,10476
20,25,71,10476
20,25,72,10476
20,25,73,10476
20,25,74,10476
20,25,75,10476
20,25,76,10476
20,25,77,10476
20,25,78,10476
20,25,79,10476
20,25,80,10476
20,25,81,10476
20,25,82,10476
20,25,83,10476
20,25,84,10476
20,25,85,10476
20,25,86,10476
20,25,87,10476
20,25,88,10476
20,25,89,10476
20,25,90,10476
20,25,91,10476
20,25,92,10476
20,25,93,10476
20,25,94,10476
20,25,95,10476
20,25,96,10476
20,25,97,10476
20,25,98,10476
20,25,99,10476
20,25,100,10476
20,26,0,15505
20,26,1,15505
20,26,2,15505
20,26,3,15505
20,26,4,15505
20,26,5,15505
20,26,6,15505
20,26,7,15505
20,26,8,15505
20,26,9,15505
20,26,10,15505
20,26,11,15505
20,26,12,15505
20,26,13,15505
20,26,14,15505
20,26,15,15505
20,26,16,15505
20,26,17,15505
20,26,18,15505
20,26,19,15505
20,26,20,15505
20,26,21,15505
20,26,22,15505
20,26,23,15505
20,26,24,15505
20,26,25,15505
20,26,26,15505
20,26,27,15505
20,26,28,15505
20,26,29,15505
20,26,30,15505
20,26,31,15505
20,26,32,15505
20,26,33,15505
20,26,34,15505
20,26,35,15505
20,26,36,15505
20,26,37,15505
20,26,38,15505
20,26,39,15505
20,26,40,15505
20,26,41,15505
20,26,42,15505
20,26,43,15505
20,26,44,15505
20,26,45,15505
20,26,46,15505
